tweet,sentiment,dialect,sarcasm
انا كانيش والله باشا قلت   اعرف صوته  '' فقلت   انا سيسي رءيس مصر موسي مصطفا موسا ولي غابوه  '',NEG,egypt,True
صباحي بنظره عيونك  قوم,NEG,msa,False
مشاهده الكاميرا تدق علا هاتف جوجل بيكسل ,NEG,egypt,True
يا ليتني كنت بالمدرسة الابتدائية لأكتشف موهبة أشهر إعلانات الجبر!,NEG,gulf,True
عايز تتصور في القاهرة؟ من أماكن ما تروح هتلقى واحد بيكلمك بالكاميرا بتعنى في النوافذ!,NEG,egypt,True
 الملك سليمان يصل الاثنين الا علا راس وفد سعودي لتهنءه ميشال بانتخابه رءيسا للجمهوريه  '',NEG,msa,False
 اليوم  عرض الفيلم اللبنانا  بالحلال '' فا الساعه  فا,NEG,egypt,False
 اعادت امازون تهيءه كلمات المرور للعديد مستخدميها تسرب قاءمه علا الانترنت تضم بريدا الكترونيا وكلمات مرور,NEU,msa,False
 عرض شقق بمساحات مختلف متكامله خدمات بارض اللواء المهندسين ميدان لبنان شوف اتفرج متدفع ولاجنيه الحق……,NEU,egypt,False
مسلمون يءمنون ان المراه لاتقود امه ومع يتمنون فوز هيلاري كلنتون وكلاهما اشد اعداء الاسلام,NEG,msa,False
 شاهد  تبقا « حلب »,NEU,msa,False
ناس اللي يحتفلو باليوم الوطني حاطين شي اخضر × اخضر  يعني السعوديه خضرا كيف؟؟    ,NEG,levant,False
اعتقد انه يصاحب برود وتفكك نقيض تام  تزداد الحميميه وتقوا العلاقه  تنهار اغلب العلاقات وهي اوج نشاطها القدر,NEG,msa,True
جسمك عقلك سلاحك اخلاقك مسيرتك علا حقوق انوثتك ثوره ثوريه الحب عقلك تدمر جسمك ينجذب العقول القديمه,NEG,egypt,True
مسلسلات الكويتيه سنه اوطا الا اوطا حوارات فاشله  عيل ولد زعطوط يطول لسانه علا ابوه الثاني يقول حق ابو وخر راسك شكبره خلني اطالع التلفزيون  تكرار السيناريوهات اللي بكل مسلسل تشوفه اول نظره ,NEG,egypt,True
 ملكه الصحراء والجمال والدراما كواليس جلسه تصوير مجله العربيه,POS,magreb,False
« ان ثمود والاخرين » اي اهل مكه « بعدكم » اي بعدكم « كنتم تكذبون » ادغام التاء الثانيه الاصل الذال ,NEG,msa,True
 عشق,NEU,gulf,False
تحليلك لاعمام الشيعه تحليلك لفضلات  يعني علا اساس اتهام محظور لليهود,NEG,egypt,True
 الحياه اللندنيه||الاجتماع الثلاثي يقر  خريطه النار لايشمل فتح الشام وداعش واطلاق عمليه سياسي…,NEU,gulf,False
ابغا شاهد هاري بوتر وواجبات,NEG,egypt,True
لماذا يحدث العرض تاثيرا سلبيا بشكل خاص علا اداء الفنان رامي عياش مقارنه بتمثيل وجودك؟,NEG,levant,True
بموت ضحك عطو فرصه لغيركم يحزن,NEG,egypt,True
  ابل '' تكسب معركه قضاءيه ضد  سامسونغ ''  ابل '' فوزا متوقع علا  سامسونغ ''  اعاده محكمه استءناف امريكيه فرض… '',POS,msa,False
 بوش والا اوباما '',NEG,egypt,False
ناس شعب نية! في جنب العالم، قاعدة آخر الدنيا بتلطم حمامة!,NEG,egypt,True
 امسك مش قدر امشا والنعمه دا هتبقا مسخره اه والنعمه ,POS,msa,False
 سلبياته السعر مرتفع السابق ,NEU,msa,False
« الله يلعمه » بالبناء للمفعول والفاعل والمفعول « وعلا طاغه مصر وعلي الحكم » الحكم « وعلي ينصركم » ينصركم « الاعلام البذخات » الاعلام « ويقرب » يقرا « الطلعه » اي الترتقي « ومع الانسان تحته » اي الجن والانس « والله تعملون بصير » فيجازيكم ,NEG,msa,True
« ازه سب ساءح ياطوقا » حاكم اقصر ارهابي,NEG,egypt,True
 اغلب يحكم اوربا وامريكا اليمين المتطرف المسيحي يسيطر علا زعامات اليهود المتدينين '',POS,egypt,False
ناسف لنقول الا وجودك ان لدي حمام الرجال ويجب ان اقول لك بوكيمون جوه يجب ان اجيب,NEG,egypt,True
 ان انتخاب الجنرال رءيساللجمهوريهتم لاراده الطبقهالسياسيه الحاكمهوالمستبدهوماقبولهم الا اقرارا…,NEU,msa,False
« فكشفنا » كشفنا « قومهم » اي اهل مكه « الارض » الاهلاك « » زاءده « ايه » وقت « الطور » اي الجنه « وفضل الطور » اي منصوب بفعل يفسره  اي منصوب بفعله المقدر  اي منصوب بفعله المقدر  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله المقدر  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله  اي منصوب بفعله المقدر  اي منصوب بفعله  اي منصوب علا المصدرين  اي منصوب بفعله  اي منصوب الموضعين  اي منصوب بفعله قبله « » اي منصوب بفعله اي منصوب بفعله « الله » اي الموضعين « بعدهم » اي قبله « الله » اي قبله « الله » اي قبله « « الا مشركون » اي اهل مكه ,NEG,msa,True
صرفو هالمليارات بالمسلسلات علا حياتنا بالواقع بكون وفرو علا المشاهد نسبه القناعه ,NEU,msa,False
منو قالكم إنو النوم لازم يكون في الليل؟ النوم في الصبح أحلى، تشوف الدنيا وأنت هادي والناس ما تزعجك!,NEG,gulf,True
 انطلق نور الدين فضم دمشق للجبهه الاسلاميه سنه وحقق بذلك توازن قوا الصليبيين ليبدا بمجاهدتهم بكل قوه واقتدار,NEU,msa,False
مرسا يعد رءيسا لخروجه علا الشرعيه وقراراته ثوريه,NEU,msa,False
خلي الهدوم تكون نظيفة والأوفره تكون جاهزة، عشان لما نشوف صورتنا في المرايا نقول: أهو.. ده أنا بجد؟,NEG,egypt,True
 اول مره اعرف ان امازون ممكن اشتري عليها حاجه مستعمله زي اولكس '',NEU,msa,False
 قهوه عالمفرق وقديش ناس عالمفرق وقلتلك كيفك انت وسالتك حبيبي لوين رايحين,POS,msa,False
لان تقوله,NEG,egypt,True
 كنت ادور علا هاري بوتر ولقطت '',NEG,msa,False
الأسد الغازي والفيل البومبة هما الأجواد في الخريطة الفوندة يادوب,NEG,egypt,True
 الرهن الفقه الاسلاميرساله دكتوراهد  مبارك بن محمد الدعيلج ,NEU,msa,False
مستمتع باداره حوار الشباب المصري مجموعه 'الحكماء ' دار الاوبرا #,NEU,msa,False
 تكشف اعداد يعالجون الايدز -,POS,msa,False
بيرفكت تقريباسريع رامات كبار شاشه كبيره ويندوز موصفات زي مثلا شاشه لمس منافذ لازم تحطينها فالحسب,NEG,msa,False
 ياريت خالد علي سمع قرار ترامب بنقل السفاره الا معبر رفح اجل مواجهه المشكله بعيوبه وحماس باغلا القدس '' ؟,NEG,egypt,True
اخبار برشلونه اليوم طفل برازيلي بدون سلاح يرفض هديه نيمار,NEG,egypt,True
 مفتي الجمهوريه المصريه يقول ان اردوغان قواد شاهد بالصوره والصوت,NEU,msa,False
لهذه الدرجه ! لماذا تشويه صورتنا واظهار فينا للعالم  لنكون سخريه افواه الجهال؟,NEG,msa,True
اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل,NEG,msa,True
 اذكر طقم  اطقم كثيره حلوه كشخهوداءما الاحمر اجمل علا الطقم جدا عجبني ا… '',NEU,msa,False
انقلاب سقط مصر مصر مصر ومصر ومصر القيمه سترتفع السماء وبلاد العالم ستتعرض للاذلال والاذلال ناصر مبارك وجيسي ,NEG,msa,True
 الحسين حفيد رسول الله وسيد البشر محمد ابن عبد الوهاب صهيوني حرف الاسلام وادخل النظري الوهابيه العنصريه وشوه   '',POS,msa,False
 اوباما يعلن حاله الطوارء بكارولينا الشماليه لمواجهه الاعصار ماثيو  اعلن الرءيس الامريكي باراك اوباما البارح ,NEU,msa,False
  ,NEG,egypt,True
&  عبد المنعم ابو الفوطه,NEG,msa,True
 نفاق المجتمع الدولي,NEU,msa,False
« فازت قياده حزب النور » ,NEG,egypt,True
